530	743	Uint	DataConverterStringPad	length
530	744	String	DataConverterStringPad	text
530	745	Uint	DataConverterStringPad	padType
531	-1	Type	DataConverterStringRemoveZeros	-
532	-1	Type	DataConverterStringTrim	-
532	746	Uint	DataConverterStringTrim	trimType
533	-1	Type	Feather	-
533	748	Uint	Feather	spaceValue
533	749	Double	Feather	strength
533	750	Double	Feather	offsetX
533	751	Double	Feather	offsetY
533	752	Bool	Feather	inner
534	-1	Type	DataConverterInterpolator	-
534	756	Double	DataConverterInterpolator	duration
534	757	Uint	DataConverterInterpolator	interpolationType
534	758	Uint	DataConverterInterpolator	interpolatorId
535	-1	Type	DataConverterBooleanNegate	-
536	-1	Type	DataConverterFormula	-
536	887	Uint	DataConverterFormula	randomModeValue
537	-1	Type	FormulaToken	-
538	-1	Type	FormulaTokenArgumentSeparator	-
539	-1	Type	FormulaTokenParenthesis	-
540	-1	Type	FormulaTokenParenthesisClose	-
541	-1	Type	FormulaTokenOperation	-
541	775	Uint	FormulaTokenOperation	operationType
542	-1	Type	FormulaTokenFunction	-
542	776	Uint	FormulaTokenFunction	functionType
543	-1	Type	FormulaTokenValue	-
543	777	Double	FormulaTokenValue	operationValue
544	-1	Type	FormulaTokenParenthesisOpen	-
545	-1	Type	FormulaTokenInput	-
546	-1	Type	TextTargetModifier	-
546	778	Uint	TextTargetModifier	targetId
547	-1	Type	TextFollowPathModifier	-
547	779	Bool	TextFollowPathModifier	radial
547	782	Bool	TextFollowPathModifier	orient
547	783	Double	TextFollowPathModifier	start
547	784	Double	TextFollowPathModifier	end
547	785	Double	TextFollowPathModifier	strength
547	786	Double	TextFollowPathModifier	offset
548	-1	Type	CustomPropertyGroup	-
559	-1	Type	ArtboardComponentList	-
559	800	Uint	ArtboardComponentList	listSource
563	-1	Type	ViewModelPropertySymbol	-
564	-1	Type	ViewModelPropertySymbolListIndex	-
565	-1	Type	ViewModelInstanceSymbol	-
566	-1	Type	ViewModelInstanceSymbolListIndex	-
566	814	Uint	ViewModelInstanceSymbolListIndex	propertyValue
567	-1	Type	BindablePropertyInteger	-
567	686	Uint	BindablePropertyInteger	propertyValue
568	-1	Type	DataConverterNumberToList	-
568	816	Uint	DataConverterNumberToList	viewModelId
569	-1	Type	TextInput	-
569	222	Uint	TextInput	alignValue
569	817	String	TextInput	text
569	818	Double	TextInput	selectionRadius
569	979	Bool	TextInput	multiline
569	1094	Uint	TextInput	verticalAlignValue
569	1095	Bool	TextInput	obscured
569	1099	Bool	TextInput	selectAllOnFocus
570	-1	Type	TextInputDrawable	-
571	-1	Type	TextInputCursor	-
572	-1	Type	TextInputText	-
573	-1	Type	TextStyle	-
573	274	Double	TextStyle	fontSize
573	279	Uint	TextStyle	fontAssetId
573	370	Double	TextStyle	lineHeight
573	390	Double	TextStyle	letterSpacing
574	-1	Type	TextInputSelection	-
575	-1	Type	TextInputSelectedText	-
584	-1	Type	ViewModelPropertyAsset	-
585	-1	Type	ViewModelPropertyAssetImage	-
586	-1	Type	ViewModelInstanceAsset	-
586	824	Uint	ViewModelInstanceAsset	propertyValue
587	-1	Type	ViewModelInstanceAssetImage	-
588	-1	Type	BindablePropertyAsset	-
590	-1	Type	BindablePropertyList	-
590	835	Uint	BindablePropertyList	propertyValue
591	-1	Type	DataConverterListToLength	-
592	-1	Type	CustomPropertyColor	-
592	836	Color	CustomPropertyColor	propertyValue
593	-1	Type	TransitionSelfComparator	-
596	-1	Type	BindablePropertyId	-
596	823	Uint	BindablePropertyId	propertyValue
597	-1	Type	BindablePropertyArtboard	-
598	-1	Type	ViewModelPropertyArtboard	-
599	-1	Type	ViewModelInstanceArtboard	-
599	846	Uint	ViewModelInstanceArtboard	propertyValue
601	-1	Type	TransitionValueIdComparator	-
601	653	Uint	TransitionValueIdComparator	value
602	-1	Type	TransitionValueAssetComparator	-
603	-1	Type	ScriptedDrawable	-
603	848	Uint	ScriptedDrawable	scriptAssetId
606	-1	Type	ArtboardComponentListOverride	-
606	856	Uint	ArtboardComponentListOverride	instanceWidthUnitsValue
606	858	Uint	ArtboardComponentListOverride	artboardId
606	859	Double	ArtboardComponentListOverride	instanceWidth
606	860	Double	ArtboardComponentListOverride	instanceHeight
606	861	Uint	ArtboardComponentListOverride	instanceHeightUnitsValue
606	862	Uint	ArtboardComponentListOverride	instanceWidthScaleType
606	863	Uint	ArtboardComponentListOverride	instanceHeightScaleType
611	-1	Type	ScriptInputNumber	-
612	-1	Type	ScriptInputViewModelProperty	-
613	-1	Type	CustomPropertyTrigger	-
613	870	Uint	CustomPropertyTrigger	propertyValue
614	-1	Type	StateMachineFireTrigger	-
615	-1	Type	StateMachineFireAction	-
615	393	Uint	StateMachineFireAction	occursValue
616	-1	Type	CustomPropertyEnum	-
616	872	Uint	CustomPropertyEnum	propertyValue
616	873	Uint	CustomPropertyEnum	enumId
617	-1	Type	DataConverterToNumber	-
618	-1	Type	ScriptInputTrigger	-
619	-1	Type	ListPath	-
619	874	Uint	ListPath	listSource
620	-1	Type	PointsCommonPath	-
620	32	Bool	PointsCommonPath	isClosed
621	-1	Type	ScriptInputArtboard	-
621	876	Uint	ScriptInputArtboard	artboardId
625	-1	Type	ListFollowPathConstraint	-
625	888	Double	ListFollowPathConstraint	distanceEnd
625	889	Double	ListFollowPathConstraint	distanceOffset
626	-1	Type	ScriptInputColor	-
627	-1	Type	ScriptInputString	-
629	-1	Type	ScriptedDataConverter	-
629	892	Uint	ScriptedDataConverter	scriptAssetId
630	-1	Type	TransitionValueArtboardComparator	-
631	-1	Type	ScriptInputBoolean	-
637	-1	Type	ScriptedLayout	-
640	-1	Type	ScriptedPathEffect	-
640	912	Uint	ScriptedPathEffect	scriptAssetId
642	-1	Type	ManifestAsset	-
643	-1	Type	DataBindPath	-
643	921	Bool	DataBindPath	isRelative
644	-1	Type	TargetEffect	-
644	922	Uint	TargetEffect	targetId
645	-1	Type	GroupEffect	-
646	-1	Type	ScriptedListenerAction	-
646	930	Uint	ScriptedListenerAction	scriptAssetId
647	-1	Type	ScriptedTransitionCondition	-
647	931	Uint	ScriptedTransitionCondition	scriptAssetId
648	-1	Type	ArtboardListMapRule	-
648	934	Uint	ArtboardListMapRule	artboardId
648	935	Uint	ArtboardListMapRule	viewModelId
649	-1	Type	BlobAsset	-
652	-1	Type	FocusActionTarget	-
652	952	Uint	FocusActionTarget	targetId
653	-1	Type	FocusData	-
653	956	Uint	FocusData	edgeBehaviorValue
653	1033	Uint	FocusData	focusFlags
654	-1	Type	StateMachineListener	-
654	224	Uint	StateMachineListener	targetId
658	-1	Type	ListenerInputType	-
658	965	Uint	ListenerInputType	listenerTypeValue
659	-1	Type	ListenerInputTypeEvent	-
659	962	Uint	ListenerInputTypeEvent	eventId
660	-1	Type	ListenerInputTypeViewModel	-
662	-1	Type	BindablePropertyViewModel	-
663	-1	Type	UserInput	-
664	-1	Type	KeyboardInput	-
664	971	Uint	KeyboardInput	keyType
664	972	Uint	KeyboardInput	keyPhase
664	973	Uint	KeyboardInput	modifiers
665	-1	Type	ListenerInputTypeKeyboard	-
666	-1	Type	ListenerInputTypeText	-
667	-1	Type	TransitionPropertyComponentComparator	-
667	977	Uint	TransitionPropertyComponentComparator	objectId
667	978	Uint	TransitionPropertyComponentComparator	propertyKey
668	-1	Type	SemanticData	-
668	982	Uint	SemanticData	role
668	983	String	SemanticData	label
668	984	String	SemanticData	value
668	985	String	SemanticData	hint
668	986	Uint	SemanticData	headingLevel
668	987	Uint	SemanticData	traitFlags
668	988	Uint	SemanticData	stateFlags
669	-1	Type	ListenerInputTypeSemantic	-
670	-1	Type	SemanticInput	-
670	1010	Uint	SemanticInput	actionType
671	-1	Type	FocusAction	-
672	-1	Type	FocusActionTraversal	-
672	1011	Uint	FocusActionTraversal	traversalKind
970	-1	Type	ShaderAsset	-
971	-1	Type	TextAsset	-
971	926	String	TextAsset	folderPath
972	-1	Type	ScriptedInterpolator	-
972	1015	Uint	ScriptedInterpolator	scriptAssetId
973	-1	Type	ListenerInputTypeGamepad	-
974	-1	Type	GamepadInput	-
974	1018	Uint	GamepadInput	mapping
974	1019	Uint	GamepadInput	inputIndex
974	1020	Uint	GamepadInput	buttonPhase
974	1021	Uint	GamepadInput	kind
1034	-1	Type	ViewModelPropertyAssetFont	-
1035	-1	Type	ViewModelInstanceAssetFont	-
1037	-1	Type	FocusActionClear	-
1038	-1	Type	TransitionFocusCondition	-
1039	-1	Type	ComponentOrigin	-
1039	1040	Double	ComponentOrigin	originX
1039	1041	Double	ComponentOrigin	originY
1043	-1	Type	ViewModelPropertyAssetBlob	-
1044	-1	Type	ViewModelInstanceAssetBlob	-
1056	-1	Type	LayoutSizingStyle	-
1056	500	Double	LayoutSizingStyle	maxWidth
1056	501	Double	LayoutSizingStyle	maxHeight
1056	502	Double	LayoutSizingStyle	minWidth
1056	503	Double	LayoutSizingStyle	minHeight
1056	596	Uint	LayoutSizingStyle	displayValue
1056	607	Uint	LayoutSizingStyle	widthUnitsValue
1056	608	Uint	LayoutSizingStyle	heightUnitsValue
1056	627	Uint	LayoutSizingStyle	minWidthUnitsValue
1056	628	Uint	LayoutSizingStyle	minHeightUnitsValue
1056	629	Uint	LayoutSizingStyle	maxWidthUnitsValue
1056	630	Uint	LayoutSizingStyle	maxHeightUnitsValue
1056	655	Uint	LayoutSizingStyle	layoutWidthScaleType
1056	656	Uint	LayoutSizingStyle	layoutHeightScaleType
1056	1046	Uint	LayoutSizingStyle	justifySelfValue
1057	-1	Type	LayoutNodeStyle	-
1057	1057	Double	LayoutNodeStyle	fractionalWidth
1057	1058	Double	LayoutNodeStyle	fractionalHeight
1057	1066	Double	LayoutNodeStyle	width
1057	1067	Double	LayoutNodeStyle	height
1058	-1	Type	GridTrack	-
1058	1061	Uint	GridTrack	collection
1058	1062	Uint	GridTrack	trackType
1058	1063	Double	GridTrack	trackValue
1058	1064	Uint	GridTrack	trackMaxType
1058	1065	Double	GridTrack	trackMaxValue
1066	-1	Type	LayoutParticipant	-
1067	-1	Type	KeyFrameInt	-
1067	1068	Int	KeyFrameInt	value
1068	-1	Type	GridItemPlacement	-
1068	1047	Int	GridItemPlacement	gridColumn
1068	1048	Int	GridItemPlacement	gridRow
1068	1049	Uint	GridItemPlacement	gridColumnSpan
1068	1050	Uint	GridItemPlacement	gridRowSpan
1069	-1	Type	TextStyleBackground	-
1069	1071	Double	TextStyleBackground	cornerRadius
1071	-1	Type	ScriptModuleAsset	-
1071	1087	Uint	ScriptModuleAsset	language
